video_id,summary,category
7295860137162591519,"The video features a person wearing a plaid shirt, sitting in front of a blue-lit background. The person is seen speaking, with text overlays appearing on the screen. The text includes phrases such as ""I sometimes think about genocide and how barbaric it is and how people ever committed those kind of atrocities and I think we all assume that it could never happen again but it obviously can and probably will,"" ""I think about indigenous people and how they were obliterated by colonizers and those settlers did have a legitimate complaint. They were sometimes attacked and women and children were harmed but that kernel of truth was used to justify a greater evil by a larger power to obliterate indigenous people that",Politics
7343605850105318658,"A close-up view of a grand piano with a black and white keyboard, illuminated by a spotlight. The piano keys are being played by a person's hands, which are visible in the frame. The hands are moving up and down the piano keys, creating a rhythmic pattern. The video captures the intricate movements of the hands as they play the piano, with the keys and the person's hands being the main focus.","Music, Singing, & Dancing"
7380730540061691178,"The video begins with a black screen that transitions to a green screen with the text ""hulu"" in white. The screen then fades to black again. The next frame shows a silhouette of a person standing in front of a bright light. The person appears to be wearing a jacket and pants. The scene then shifts to a close-up of a person's hands, which are clasped together. The final frame shows a close-up of a person's eye, with the text ""A Court of Thorns and Roses"" appearing on the screen. The video ends with a black screen.",Entertainment & Shows
7317028968568343850,"The video is a series of humorous and exaggerated demonstrations of how to talk to girls, with a focus on the importance of not wanting to sleep with them. The video is divided into several sections, each showing a different method of talking to girls, with the corresponding text overlaid on the images. The first section shows a person using a drill to create a hole in a piece of wood, with the text ""I'm shy..."". The second section shows a person using a spring to create a spring-loaded device, with the text ""I'll give you guys the best advice."" The third section shows a person using a spring-loaded device to create a hole in a piece of wood, with",Science & Technology
7387743887940390177,"The video features a person wearing a white sweater with a zipper and a necklace with a pendant. The person is standing in a room with a red door and a ceiling fan in the background. The person is making hand gestures, possibly indicating frustration or disbelief. The text overlay reads, ""Someone in their twenties says they aren't voting,"" which suggests that the person is expressing a sense of disinterest or lack of involvement in the political process. The video does not provide additional context or information about the person's identity or the specific political issue being discussed.",1. News
7283171808595971370,"The video features a woman with long black hair, wearing a gray tank top, standing in a room with a plant in the background. She is holding a phone and appears to be speaking, as indicated by her hand gestures. The text overlay on the video reads, ""NO BECAUSE real ones remember the duck song where the duck is annoying the guy at the bar who is already looking for a swathshirt LMFAO."" The woman's facial expressions and hand movements suggest she is making a humorous or sarcastic point.",1. News
7302492057975688490,"The video features a person wearing a tie-dye tank top with a watermelon slice graphic on it. The person is standing in front of a white wall with a window in the background. The person is wearing glasses on their head and has long braided hair. The video includes text overlays that read ""From the river to the sea"" and ""From the river to the sea."" The person is also wearing a necklace with a pendant. The video ends with a close-up of the person's face, with the text ""From the river to the sea"" and ""From the river to the sea"" appearing on the screen.",1. News
7388973620116180257,"A man in a suit and tie is giving a speech at a podium. He is standing in front of a microphone and a screen with the date ""VINCENES, 7 JUILLET 2024"" on it. The man is speaking to the audience, who are holding up French flags and taking pictures. The man is wearing a suit and tie, and he is standing in front of a microphone and a screen with the date ""VINCENES, 7 JUILLET 2024"" on it. The man is speaking to the audience, who are holding up French flags and taking pictures. The man is wearing a suit",Politics
7360235976494550304,"The video features a series of scenes in an indoor trampoline park. It begins with a person in a white t-shirt and blue shorts standing on a trampoline, preparing to jump. The text ""ボルストラモッチ"" (bulsotamochi) appears, suggesting a playful or humorous context. The person then jumps off the trampoline, landing on the trampoline mat.

Next, the scene shifts to a different person in a black outfit, also standing on the trampoline. The text ""ボルストラモッチ"" (",bro sida sayorara
7309293532467039531,"The video shows a television news broadcast with a group of people sitting on white couches in a studio. The news anchor is wearing a dark suit and tie, and the other people are dressed in colorful outfits. The background is a cityscape with tall buildings and a busy street. The news ticker at the bottom of the screen reads ""HOUSE GOP HIS FOR VOTER IMPEACHMENT PROBE."" The text overlay at the top of the screen reads ""Barbie MAGA NINNY a gotcha moment."" The video also shows a close-up of a man in a suit and tie standing in front of a cityscape background, with the same news ticker and",Politics
7390133152670420266,"The video features a person wearing a black off-the-shoulder shirt with a graphic design and a necklace with a pendant. The person is standing in a room with a wooden dresser and various items on it, including bottles and a plant. The lighting in the room is dim, and there is a red laser pointer visible in the foreground. The person appears to be speaking or making a statement, as indicated by the audio transcript.",1. Entertainment & Shows
7343662075299761440,"The video begins with a person wearing a pink sweater with a black bow tie, standing in a room with a white wall and a shelf in the background. The person is looking at the camera with a serious expression. The scene then transitions to a close-up of a person wearing a white shirt with red stains on it, standing in a dimly lit room with fluorescent lights. The person appears to be in a state of shock or horror. The video then cuts back to the person in the pink sweater, who is now looking at the camera with a shocked expression. The final frame shows the person in the pink sweater with a shocked expression, with the text ""And they were both",1. News
7385384197864557855,"The video features a series of images from a television broadcast, showing a man in a suit and red tie speaking at a podium. The background is blue with the CNN logo. The text overlay reads ""My, fatwase part of the cng whowev wasn't talking."" The images are repeated, with the man's expressions and the text overlay remaining consistent. The video does not contain any additional audio or visual elements.",News
7350964297381498154,"A person rummaging through a trash bin filled with various items, including a box of chocolates, a box of macaroons, and a box of pizza.",Entertainment & Shows
7397527101143878954,"A man in a suit and tie is speaking at a podium in a formal setting. He is addressing a group of people, likely in a congressional hearing or a similar formal event. The man is gesturing with his hands as he speaks, indicating that he is emphasizing his points. The background is a typical formal setting with a large screen displaying the date and time of the event. The man is wearing a blue suit and tie, and he is speaking into a microphone. The text on the screen is in English and appears to be in a conversational tone, suggesting that the man is addressing the audience directly. The man's body language and facial expressions indicate that he is passionate about his message and is",Politics
7349908267742743854,"The video features a person wearing a red shirt with a black design, speaking into a microphone. The background is a room with shelves containing various items, including books and decorative objects. The person is seen gesturing with their hands while speaking, and the text on the screen provides commentary on the legal claims made by Donald Trump. The text includes phrases such as ""Legal torks against Trump's immunity claim!"", ""Donald Trump completely destroyed his immunity claim."", and ""Donald Trump did all the work for Jack Smith and the prosecution and made the work of his defense team that much harder."" The video also includes a quote from a legal scholar, ""Donald Trump is the worst president of all time but he has",Politics
7368383778034601249,"The video shows a computer screen with a 3D model of a room. The room has a desk, a chair, and a recycling bin. The room is lit by a blue light. The text on the screen reads ""Fröhliche: Was hat du eigentlich tag gemacht? ★★★★★"" which translates to ""Nice: What did you actually do today? ★★★★★"". The video is in German and the text is in a white font on a black background. The video is a meme, and the text is a",9. Science & Technology
7378190751211064607,"The video showcases a man demonstrating the features and functionality of a white camper trailer. The trailer is equipped with various compartments, including a solar panel, a GoSun power center, and a GoSun cooker. The man explains the features of the trailer, including its size, weight, and the materials used in its construction. He also demonstrates how to access the compartments and the solar panel, highlighting the convenience and practicality of the trailer's design. The video emphasizes the importance of safety and the proper use of the trailer's features, ensuring that viewers understand how to operate and maintain the trailer effectively.",Science & Technology
7354508802932133166,"The video features a series of individuals in various settings, each engaged in a conversation or monologue about the topic of misogyny in the context of romance novels. The individuals express their opinions on the subject, with some arguing that the genre is misogynistic and others disagreeing. The video includes text overlays that provide context and commentary on the conversation, with some individuals referencing statistics and personal experiences to support their arguments. The setting changes from a room with bookshelves to a car, and the individuals are seen in different positions, suggesting a dynamic and evolving conversation. The video concludes with a person in a car, continuing the discussion about misogyny in romance novels.",Entertainment & Shows
7346960504490937642,"The video starts with a woman lying on a bed, wearing a white tank top and a gray ribbed top. She is holding her hand to her face and appears to be talking. The text on the screen reads, ""When you wanted your engagement to be like this."" The scene then transitions to a black and white photo of a car driving down a road, with a woman in a white dress sitting in the back seat. The car is a classic model with a white convertible top. The scene then shows the woman standing next to the car, wearing a white dress and a large hat. The car is parked on a road, and the background shows trees and a fence. The scene then",1. Entertainment & Shows
7410518813021637930,"The video shows a series of interactions between different individuals in a formal setting, likely at the White House. The first person is wearing a suit and tie, and the second person is wearing a white blazer. The third person is wearing a blue suit and tie, and the fourth person is wearing a white blazer. The background is a blue wall with the words ""THE WHITE HOUSE"" visible. The interactions seem to be a mix of questions and statements, with the third person asking a question and the fourth person responding. The video does not provide any additional context or information about the events or the individuals involved.",Politics
7392992201837464850,"The video starts with a woman standing in front of a glass door, holding a small child. The child is wearing a dark blue dress and is holding a small toy. The woman is wearing a white shirt with a pattern of holes. The scene then transitions to a room where the woman is holding a small child in a dark blue dress. The child is holding a small toy. The room is decorated with various items, including a shelf with books and a lamp. The scene then transitions to a room where the woman is holding a small child in a dark blue dress. The child is holding a small toy. The room is decorated with various items, including a shelf with books and a lamp. The",Travel & Events
7379475961139547398,"The video features a woman in a black dress with puffy sleeves and black high heels, standing in a modern kitchen with white chairs and a wooden table. She is demonstrating how to style her dress and shoes. The text in the video is in Russian and provides instructions on how to style the dress and shoes. The woman demonstrates different poses and movements to show the versatility of the dress and shoes. The video ends with the woman standing confidently in the kitchen, showcasing the final look of the outfit.",3. Comedy
7348934489122327841,"The video shows a man in a dark coat holding a microphone with a blue logo, standing in front of a large crowd in a public square. The crowd is holding signs and banners, and there are police vehicles visible in the background. The text on the screen reads ""UÜR WEGS AT der FRIEDENS DEMO"" and ""Sarah Wagenknecht lädt zur großen Friedensdemo und alle sind gekommen."" The man is speaking to the crowd, and the text on the screen changes to show different messages from the crowd, such as ""Ich bin kein AfD-Mitglied,"" ""Das",Politics
7394396617882799366,"The video features a person with curly red hair, wearing a dark top, holding a pink and white drink with a straw. The drink is decorated with colorful candy pieces and a unicorn design. The person is seen drinking from the cup, with the text ""POP: Your cousin lives you something to drink"" displayed at the top of the screen. The background is dimly lit, and the person appears to be in a casual setting. The video does not provide additional context or information about the person or the setting.",1. News
7315533802409839914,"The video features a person with long, wavy blonde hair, wearing a dark-colored jacket over a white shirt. The person is standing in a room with a light-colored wall and a plant in the background. The person is speaking and gesturing with their hands, and the text on the screen provides commentary on various topics related to Islamophobia and the treatment of Christians in Palestine. The text includes phrases such as ""Bill Maher, a well-known Islamophobe,"" ""he was informing them that the site where Jesus was born, aka Bethlehem in occupied Palestine, is now overwhelmingly Muslim,"" and ""he says that it was 85% Christian in 1950",Politics
7372265021042101550,"The video features a person with long, curly hair wearing a black shirt with a white design. The person is seen in a room with a window with blinds and a piece of furniture in the background. The person is making various hand gestures and movements, including pointing, touching their face, and holding their hand up to their face. The person is also seen holding a small object, possibly a phone or camera, and pointing at it. The video includes text overlays with the name ""G. Glasgow"" and a comment from ""plyplytnysey's"" that reads ""Re: plyplytnysey's_x comment."" The person's movements and gestures suggest they are engaged in",Travel & Events
7395290316569382174,"The video features a woman standing in front of a blurred background, wearing a leopard print top. She is holding a black bag in her right hand. The text overlay on the video reads: ""Я давале следуемое пятичальные слова в коментариях, какие реакции и подписываются на подписывающегося."" This translates to ""I've learned your surprise. I've learned five-star words in comments,",1. News
7273897683918621994,"The video starts with a person sitting cross-legged on the field, wearing a blue shirt with yellow text and headphones. The person is wearing a black jacket with yellow text and is sitting on the field. The background shows a stadium with a crowd of people in the stands. The person then stands up and walks towards the camera, still wearing the headphones. The scene transitions to a football game where a player in a white jersey with the number 9 is seen running with the ball. The player is being tackled by a player in a red jersey with the number 23. The player in the white jersey falls to the ground, and the player in the red jersey stands over",Sports
7353793317437590827,The video shows a man and a woman standing in a room. The man is wearing a black shirt and the woman is wearing a black shirt and shorts. They are holding a remote control and a cup of hot coffee. The man is holding the remote control and the woman is holding the cup of hot coffee. The man is standing in front of a door and the woman is standing next to him. The man is looking at the woman and the woman is looking at the man. The man is holding the remote control and the woman is holding the cup of hot coffee. The man is standing in front of a door and the woman is standing next to him. The man is looking at the woman and,1. News
7283933352267337002,"The video begins with a person wearing a white t-shirt with a colorful design and a black hair wrap. The text ""Mother Goth"" appears at the top of the screen, followed by ""but make her Desi"" with a heart emoji. The person is seen adjusting their hair and making a gesture with their hand. The scene then transitions to a person wearing a traditional Indian outfit with intricate embroidery and a headpiece adorned with jewels. The background is purple, and the person appears to be posing for the camera. The video concludes with the person continuing to pose, showcasing their outfit and jewelry.",1. News
7365274404420406571,"The video starts with a person on a sailboat, wearing a black shirt and gray pants, working on the boat. The text ""in New England"" appears, indicating the location. The person is shirtless and wearing gray shorts, and the text ""first thing"" appears, suggesting the start of the day. The person is seen washing dishes in a kitchen area, with the text ""chores"" appearing. The person is then seen lying on the boat, with the text ""morning"" appearing. The person is shirtless and wearing gray shorts, and the text ""morning"" appears again. The person is seen lying on the boat, with the text ""morning"" appearing again",Pets & Animals
7388205937036725537,"The video shows a person wearing a blue and gray jacket with the word ""TURBO"" on it. The person is driving a car and appears to be talking to the camera. The background is a car interior with a yellow sticker on the door. The person is making a funny face and gestures with their hands. The text at the top of the video reads ""mPOW: Trying to activate my super power"" with a laughing emoji and a thinking emoji. The person is also wearing a seatbelt.",1. News
7387067236218916129,A woman is standing in front of a purple box with a pink heart-shaped cake inside. She is wearing a white shirt and green pants. The cake is decorated with white frosting and red cherries. The woman is holding a knife and cutting into the cake. The cake is very light and moist. The woman is smiling and enjoying the cake.,Entertainment & Shows
7299771215755906312,Two women are dancing in a gym. They are wearing black jackets and pants. They are dancing in a room with wooden floors and a yellow line on the floor.,Dance
7393735339996712225,"The video features a person wearing a white shirt with blue stripes and a red collar, standing in front of a door. The person appears to be speaking, as indicated by their mouth movements and hand gestures. The background is a plain wall with a door visible. The person's facial expressions and hand movements suggest they are engaged in a conversation or expressing a thought. The video does not contain any additional objects or actions, and the person remains in the same position throughout the video.",1. News
7394532218032491808,"The video begins with a woman in a pink dress standing in front of a white fence. She is holding a pink purse and appears to be talking to someone off-camera. The scene then transitions to a man in a black shirt standing on a street corner. He is looking at his phone and appears to be waiting for someone. The video then cuts back to the woman in the pink dress, who is now walking away from the camera. The final scene shows the man in the black shirt standing on the street corner again, looking at his phone. The video ends with the man smiling and waving at the camera.",1. Entertainment & Shows
7347591598408043808,"The video starts with a map of the United States, with the text ""RandomCityUSA"" displayed in the center. The map is in shades of green, yellow, and brown, and the text is in black. The map is then zoomed in on a specific area, showing a red building with the text ""Stirling"" on it. The video then shows a view of a residential area with houses and a sign that reads ""Sterling City."" The scene transitions to a view of a rural landscape with a train track and a small building in the distance. The video then shows a panoramic view of a residential area with houses and a sign that reads ""Sterling City."" The",Travel & Events
7346779567639498026,"The video features a person with curly hair, wearing a black top, applying lipstick. The person is wearing a pair of earrings and has a small tattoo on their left arm. The background is plain and light-colored. The person is holding a lipstick and applying it to their lips. The video also shows the person holding a tube of lip gloss and a tube of lipstick. The person is wearing a black top and has a small tattoo on their left arm. The background is plain and light-colored. The person is holding a tube of lip gloss and a tube of lipstick. The person is wearing a black top and has a small tattoo on their left arm. The",Beauty Care
7277167570946379014,"The video captures the vibrant atmosphere of a large stadium filled with enthusiastic fans. The crowd is predominantly dressed in yellow and blue, with some wearing black shirts. The fans are seen raising their hands in the air, waving flags, and cheering enthusiastically. The stadium is well-lit, and the sky is visible in the background, suggesting it is either early morning or late evening. The video also shows a soccer match in progress, with players on the field and a goalkeeper in green. The fans' excitement is palpable, and the atmosphere is electric.",Sports
7337977691611696417,"The video shows a person driving a car, wearing a white sweater and a seatbelt. They are seen gesturing with their hands and talking to the camera. The car is driving through a city street with buildings and trees visible through the windows. The person appears to be in a conversation with the camera, possibly discussing their driving experience or expressing frustration.",1. News
7299582823940312350,"The video begins with a person sitting on a green leather couch, wearing a gray shirt and dark pants. The person is holding a black object, possibly a phone or a remote control. The background features a wooden wall with a window and shelves filled with books. The lighting is warm and dim, creating a cozy atmosphere.

The scene then transitions to a close-up of the same person, now wearing a white shirt. The person is holding a pair of earphones, suggesting they are listening to music or a podcast. The lighting is still warm and dim, maintaining the cozy ambiance.

Next, the video shows a person in a blue uniform with a badge on the left shoulder",1. News
7364542326959574314,"The video shows a person lying on a bed with a stuffed animal. The person is holding their hands up to their face and appears to be in a state of distress or frustration. The background includes a bed with a white blanket and a stuffed animal. The person is wearing a black shirt. The video ends with the person lying on the bed, still holding their hands up to their face.",1. News
7357827492289465646,"A person wearing a white t-shirt with a cartoon character on it is standing in a room. The person is making various hand gestures and movements, possibly expressing frustration or frustration with the food choices available. The room has a light-colored wall and a door in the background.",Entertainment & Shows
7346042702347406638,"The video starts with a person sitting on a rooftop in a city with red-tiled roofs and green-roofed buildings. The person is wearing a black hoodie and white sneakers. The scene transitions to a person sitting on the ground in front of a building with a red roof, wearing a brown sweater and white sneakers. The person then stands on a rooftop with a red-tiled roof, wearing a brown sweater and white sneakers. The scene shifts to a person in an orange hoodie standing in front of a black background, holding a microphone. The person then sits on a bench in an airport, wearing a black jacket and white sneakers. The scene",Travel & Events
7380379588242804001,A person is lying on a bed with a pink pillow. They are wearing a black shirt with white text on it. The person is making hand gestures and talking to the camera.,Entertainment & Shows
7358352976639184146,"The video shows a view from inside a car during a rainstorm. The car's windshield is covered in raindrops, and the headlights of other vehicles are visible through the rain. The video captures the motion of the car as it drives through the rainstorm, with the headlights of other vehicles visible through the rain. The video also shows the reflection of the headlights on the wet road, creating a sense of motion and urgency. The video concludes with a view of the road ahead, with the headlights of other vehicles visible through the rain.",Science & Technology
7374800691677629729,"The video features a red truck with the word ""MUÑGREW"" on it, parked on a road. The truck is surrounded by a series of images of a person wearing headphones and a black shirt, with the text ""How do you sleep 4 hours and work 15 hours? It's in my blood."" The person appears to be speaking or singing, and the images show them in various poses, including one where they are holding a microphone. The background of the images is a blurred outdoor setting, possibly a park or a street. The person in the images is wearing a black shirt with a logo on it, and the images are arranged in a way that suggests",News
7363655590524226862,"The video starts with a person sitting at a desk with a keyboard and a mug on it. The background is a blue and purple neon sign. The person is wearing a dark shirt with the words ""LOVE HOPE CURE"" on it. The video then transitions to a webpage with the title ""Discord"" and a subtitle ""Welcome to Discord, our data scraper for 300 million users and still growing."" The webpage has a lot of text and images, including a map of the world with a red dot on it. The video then shows a screenshot of a webpage with the title ""Discord"" and a subtitle ""Welcome to Discord,",News
7362203819721166123,"The video shows a group of people gathered in a public space, holding signs and protesting. The signs express support for the students of Harvard University, Columbia University, and other universities. The protesters are dressed in casual clothing, and the signs are written in English. The video also shows a person in a blue jacket standing in front of the crowd, holding a sign that says ""We respect you."" The background includes a building and some trees. The video concludes with a close-up of a child wearing a pink shirt, making a heart shape with their hands.",1. News
7344030729531067680,A man in a suit and tie is interviewing another man in a suit and tie. The man in the suit and tie is holding a microphone with an orange cover. The man in the suit and tie is talking to the man in the suit and tie. The man in the suit and tie is wearing a purple tie. The man in the suit and tie is wearing a blue shirt. The man in the suit and tie is holding a microphone with an orange cover. The man in the suit and tie is talking to the man in the suit and tie. The man in the suit and tie is wearing a blue shirt. The man in the suit and tie is holding a microphone with an orange cover.,Politics
7374908166175280427,"The video showcases a series of steps involved in preparing shrimp tacos. It begins with a close-up of a hand holding a taco filled with shrimp, tomatoes, and cilantro, with the text ""shrimp tacos"" overlaid. The scene transitions to a plate of tacos with a creamy sauce, accompanied by a can of limeade and a bowl of sour cream. The video then shows a person preparing the shrimp by coating them in a mixture of spices and oil, followed by sautéing them in a pan. The final scene features a plate of tacos topped with the shrimp, tomatoes, cilantro, and a creamy sauce, with a bowl of sour cream and a can of lime",Food
7362319887361903905,"The video begins with a person wearing sunglasses and a gray sweater, standing in front of a white wall. The person is holding a phone and appears to be recording themselves. The text overlay reads, ""Seeing Ruus Rie during my Unski trip after watching him say he hates dogs, vapes, and tattoos on a podcast."" The scene then transitions to a group of people gathered around a person dressed in a giraffe costume, who is holding a laptop. The text overlay remains the same, and the video captures the group's reactions to the person in the giraffe costume. The video concludes with the group of people standing around the person in the giraffe costume, with the text overlay still visible",1. Entertainment & Shows
7378608951975349536,"The video captures a triumphant moment in a football match, with players from both teams celebrating their victory. The crowd, dressed in various colors, is seen cheering and taking photos, with the text ""SIGCEND AVIN"" prominently displayed at the top of the frame. The players are seen in various poses of celebration, with some hugging each other and others raising their arms in triumph. The background is filled with advertisements and banners, indicating the significance of the event. The video concludes with a close-up of a player in a black and white striped jersey, who is seen hugging another player in a white jersey.",Sports
7278695690522348843,"The video features a person wearing a green hoodie with a graphic design on it. The person is sitting in an airplane seat, and the camera is positioned in front of them. The person is making various hand gestures, including pointing, touching their face, and holding up their hand. The background shows the interior of the airplane, with seats and screens visible. The person is also seen holding a piece of paper with a blue design. The video includes a search bar with various search results, including a news article about Mr. Beast's net worth and a YouTube channel with a purple background. The person appears to be speaking or reacting to the search results.",Drama
7369576124948548897,"The video shows a person holding a small dog in a grassy field. The dog appears to be a brown and white Siberian Husky. The person is wearing a black shirt and is holding the dog in their arms. The dog is looking up at the person and appears to be happy and content. The background is a grassy field with trees in the distance. The video ends with a close-up of the dog's face, showing its happy expression.",7. Pets & Animals
7226368631268019482,"The video features a person with long blonde hair, wearing a black leather jacket, standing in a bathroom. The person is seen adjusting their hair and looking at the camera. The video then transitions to a smartphone screen displaying a video editing interface. The editing interface shows a person's face with text overlays. The text overlays change throughout the video, with phrases such as ""EVERY TIME WE TALK, IT'S JUST HURT SO BAD,"" ""CAUSE I DON'T KNOW WHAT WE ARE,"" ""I DON'T KNOW WHERE TO START,"" ""BIT,"" ""BIT CAN PLAY THE PART,"" ""WE SAY FRIENDS,","3. Music, Singing, & Dancing"
7352304151897951521,"The video starts with a person walking into a room with large windows and a chandelier. The room is decorated with a rug, a plant, and a fireplace. The person is wearing a black shirt and red pants. The text ""PV: Du chüstst mit einem Ich binnt'ch'n recht Freund"" appears on the screen, which translates to ""PV: You're annoying with me I am right friend."" The person continues to walk around the room, looking at the furniture and the decor. They eventually sit down on the floor, looking at the shoes on the floor. The video ends with the person sitting on the floor, looking at the shoes",1. News
7293639077671210286,"The video shows a person feeding a pond full of fish. The person is holding a white bucket filled with fish food and is seen pouring it into the pond. The fish are seen swimming around the pond, eating the fish food. The video ends with the fish still swimming around the pond.",1. Pets & Animals
7392127900079721761,"The video starts with a person standing in front of a building with large glass doors, wearing a black sleeveless top and light blue jeans. They have tattoos on their arms and are holding a small brown paper bag. The text on the screen reads, ""We've got a large stables room because we're here with our small animal. So this is one of the dog-friendly rooms. This is the little foyer bit. And all of this, well, we've got some poo bags and then this little bag that's got a load of dog treats in it, is very sweet we've also been given these snacks and as it's my birthday little macarons with",Entertainment & Shows
7329621030023089440,The video shows a man and a woman posing together in a room. The man is wearing a white hoodie and a black bag slung over his shoulder. The woman is wearing a black top and has her arm around the man's shoulder. They are standing in front of a pink wall and a white couch.,1. Entertainment & Shows
7340337384652934446,"The video is a series of images featuring various individuals with captions providing information about their last names and connections to famous people. The captions include names such as Malia Obama, Angelina Jolie, Redfoo and Sky Blue, Stefan Gordy, and Nicolas Cage. The images show people in different settings, including formal events and casual gatherings. The captions provide context about the individuals' last names and their relationships to famous people, such as being the daughter of an Academy Award-winning actor or the nephew of a famous director. The video appears to be a compilation of images with captions, likely from a social media post or a similar online source.",Entertainment & Shows
7360733570232552710,"The video features a woman standing outdoors, holding a large, ornate clock with a black background and gold accents. The clock has Roman numerals and a design that resembles a map of Ukraine. The woman is dressed in casual attire, including a black shirt and light blue jeans. The background is a park or garden with trees and greenery. Throughout the video, the text overlay provides information about the clock, including its name, price, and contact information. The woman appears to be posing with the clock, and the video seems to be promoting the clock as a decorative item.",1. News
7306264195475983622,"The video showcases a group of dancers performing on stage. The central figure is a woman with long, wavy hair, wearing a black top and a beige skirt with a chain belt. She is adorned with multiple gold necklaces and white gloves. The background is a vibrant, colorful display with various hues of red, green, and purple. The dancers move in sync, with the central figure leading the group in a coordinated routine. The video captures the energy and movement of the performance, with the dancers' synchronized movements and the dynamic background creating a visually engaging scene.","3. Music, Singing, & Dancing"
7398943500328242463,"The video showcases the process of creating glittery dice, starting with a close-up of hands working with a green mold filled with pink glitter. The hands manipulate the glitter, revealing the intricate details of the mold. The scene transitions to a wider shot, showing the hands continuing to work on the mold, with the glittery dice scattered around. The hands then place the glittery dice into a purple mold, which is placed on a white surface. The mold is filled with pink glitter, and the hands continue to work on it, ensuring the glitter is evenly distributed. The video then shows the hands pouring a pink liquid into the mold, filling it with glitter. The hands continue to work on the",Entertainment & Shows
7397794935199567135,The video shows a woman tied to a tree in a jungle after a domestic dispute. She is chained to the tree and left to die. The woman is later rescued by a local shepherd who finds her crying for help. The woman reveals that she has extreme psychosis and that she is a crime victim. She also says that she will survive.,1. News
7366304208150121774,"The video features a series of individuals making heart shapes with their hands in front of their faces. Each person is wearing a different colored shirt and has a different name displayed above them. The video also includes text overlays with names and dates, suggesting that the individuals are part of a group or community. The background of each scene is consistent, featuring a wall with a framed picture and a plant. The video appears to be a playful or humorous compilation, as indicated by the text overlays and the playful poses of the individuals.",Entertainment & Shows
7308194891656400170,"The video shows a group of people in a stadium, with the text ""FUMBLE."" appearing at the top of the screen. The crowd is dressed in red and white, and they appear to be cheering and celebrating. The video does not provide any additional context or information about the event or the people in the video.",5. Sports
7396760829498002720,"A person with long, wavy hair is standing in front of a bookshelf filled with books. They are wearing a white tank top and are making various hand gestures to emphasize their points. The person is speaking in German and uses hand gestures to explain their thoughts. The background is a bookshelf filled with books, and the person is standing in front of it. The person is making various hand gestures to emphasize their points. The person is speaking in German and uses hand gestures to explain their thoughts. The background is a bookshelf filled with books, and the person is standing in front of it. The person is making various hand gestures to emphasize their points. The person is speaking in German and uses",Humor
7382929842615979296,A person is sitting in a bathroom and talking to the camera. They are wearing a white shirt and have a ring on their finger. The bathroom has white walls and a mirror. The person is talking about their frustration with finding a good hotel in Mallorca. They mention that they have been searching for a hotel for the last few days and have not found anything good. They are feeling frustrated and are considering not going to Mallorca anymore.,Travel & Events
7314163714402340102,"The video begins with a view of a ship in space, with a bright light source illuminating the scene. The ship is surrounded by a halo of light, and the background is dark, suggesting it is in space. The ship is depicted as a large, circular structure with a bright, glowing light at its center. The ship is shown from different angles, with the light source illuminating the ship and creating a halo effect. The ship appears to be moving, as indicated by the light trails behind it. The video then transitions to a close-up view of the ship, showing the light trails and the halo effect more clearly. The ship is shown from different angles, with the light trails and the halo",News
7390820226562084139,"The video depicts a group of cartoon characters standing under a purple umbrella in the rain. The characters include a man in a blue shirt and shorts, a woman in a yellow dress with polka dots, and a child in a green dress. The woman is holding the umbrella and appears to be talking to the man and the child. The child is holding a blue umbrella and is looking at the woman. The background shows a fence and some trees. The text in the video is in English and appears to be a conversation between the characters. The video ends with the woman and the child looking at each other with serious expressions.",Film & Animation
7312903813122280746,"The video shows a series of images depicting a construction site in a city. The first image shows a large cloud of dust being kicked up by a bulldozer, with a building in the background. The second image shows a similar scene, with the bulldozer continuing to move the dirt. The third image shows a group of people standing around the construction site, with a building in the background. The fourth image shows a large pile of dirt being moved by a bulldozer. The fifth image shows a group of people standing around the construction site, with a building in the background. The sixth image shows a large pile of dirt being moved by a bulldozer. The seventh image shows a",1. News
7293239332167617834,"The video features a person with shoulder-length hair wearing a sleeveless, patterned top. The individual is standing in front of a wall adorned with a painting depicting a moose and a landscape. The person is seen gesturing with their hands, possibly in a conversation or expressing a point. Throughout the video, the text overlay reads ""some of y'all rn"" accompanied by a laughing emoji, suggesting a light-hearted or humorous context. The person's facial expressions and hand movements vary, indicating a dynamic interaction. The video concludes with the person waving, possibly signaling the end of the interaction or a farewell gesture.",1. News
7355249683469454634,"The video features a person standing on a beach during sunset, with the ocean waves gently lapping at the shore. The individual is wearing a white hoodie and a cap, and is positioned in front of the camera. The background is a serene beach scene with the sun setting in the sky, casting a warm glow over the scene. The person appears to be speaking, as indicated by the text overlay on the video. The text is a quote from the Bible, specifically from the book of John, chapter 14, verse 16, which reads: ""I will give them the gift of eternal life, and they will live forever and ever, living through the healing of their sins.""","the joy of jesus, the sovereignty of jesus, the love of jesus, the peace of jesus, the healing of jesus, the power of jesus, the love of jesus, the peace of jesus, the healing of jesus, the power of jesus, the love of j"
7356329953622822187,"The video features a person wearing a colorful cap and a gray shirt with a logo on it. The person is seen in front of a computer screen displaying a stock market chart for Trump Media and Technology Group. The chart shows the stock price fluctuating over time, with the current price at $3.21 USD. The person appears to be discussing the stock's performance and the potential implications of Donald Trump winning the presidency. The video includes text overlays that provide commentary on the stock's value and the stock market's reaction to Trump's potential presidency. The person gestures with their hand while speaking, emphasizing their points. The video concludes with the person continuing to speak, with the stock price still visible on",Sports
